questionID,assessmentName,questionNum,question,totalMarks,weight,co_id,section_id
473,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,20,43
474,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,17,44
475,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,17,44
476,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,17,44
477,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,18,44
478,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,17,44
479,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,17,44
480,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,17,44
481,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,17,44
482,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,18,44
483,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,19,44
484,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,20,44
485,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,17,45
486,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,17,45
487,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,17,45
488,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,18,45
489,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,17,45
490,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,17,45
491,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,17,45
492,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,17,45
493,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,18,45
494,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,19,45
495,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,20,45
496,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,46
497,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,46
498,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,46
499,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,46
500,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,46
501,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,46
502,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,46
503,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,46
504,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,46
505,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,23,46
506,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,24,46
507,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,47
508,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,47
509,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,47
510,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,47
511,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,47
512,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,47
513,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,47
514,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,47
515,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,47
516,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,23,47
517,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,24,47
518,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,48
519,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,48
520,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,48
521,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,48
522,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,48
523,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,48
524,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,48
525,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,48
526,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,48
527,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,23,48
528,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,24,48
529,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,49
530,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,49
531,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,49
532,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,49
533,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,49
534,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,49
535,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,49
536,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,49
537,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,49
538,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,23,49
539,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,24,49
540,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,50
541,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,50
542,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,50
543,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,50
544,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,50
545,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,50
546,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,50
547,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,50
548,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,50
549,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,23,50
550,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,24,50
551,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,51
552,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,21,51
553,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,51
554,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,22,51
555,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,21,51
556,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,21,51
557,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,21,51
558,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,21,51
559,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,22,51
