evaluationID,obtainedMarks,assessment_id,registration_id
40226,37,1385,3657
40227,8,1386,3657
40228,20,1365,3658
40229,23,1366,3658
40230,15,1367,3658
40231,20,1368,3658
40232,25,1369,3658
40233,13,1370,3658
40234,4,1371,3658
40235,0,1372,3658
40236,0,1373,3658
40237,25,1374,3658
40238,14,1375,3658
40239,16,1376,3659
40240,17,1377,3659
40241,0,1378,3659
40242,2,1379,3659
40243,18,1380,3659
40244,13,1381,3659
40245,9,1382,3659
40246,9,1383,3659
40247,4,1384,3659
40248,8,1385,3659
40249,7,1386,3659
40250,16,1376,3660
40251,22,1377,3660
40252,11,1378,3660
40253,20,1379,3660
40254,13,1380,3660
40255,6,1381,3660
40256,0,1382,3660
40257,15,1383,3660
40258,0,1384,3660
40259,7,1385,3660
40260,7,1386,3660
40261,16,1376,3661
40262,16,1377,3661
40263,10,1378,3661
40264,1,1379,3661
40265,21,1380,3661
40266,19,1381,3661
40267,9,1382,3661
40268,14,1383,3661
40269,15,1384,3661
40270,10,1385,3661
40271,11,1386,3661
40272,7,1354,3662
40273,6,1355,3662
40274,16,1356,3662
40275,19,1357,3662
40276,27,1358,3662
40277,8,1359,3662
40278,7,1360,3662
40279,6,1361,3662
40280,7,1362,3662
40281,35,1363,3662
40282,4,1364,3662
40283,6,1354,3663
40284,21,1355,3663
40285,12,1356,3663
40286,5,1357,3663
40287,13,1358,3663
40288,10,1359,3663
40289,15,1360,3663
40290,14,1361,3663
40291,6,1362,3663
40292,40,1363,3663
40293,20,1364,3663
40294,3,1365,3664
40295,2,1366,3664
40296,16,1367,3664
40297,14,1368,3664
40298,25,1369,3664
40299,13,1370,3664
40300,20,1371,3664
40301,5,1372,3664
40302,14,1373,3664
40303,5,1374,3664
40304,24,1375,3664
40305,20,1376,3665
40306,25,1377,3665
40307,20,1378,3665
40308,9,1379,3665
40309,11,1380,3665
40310,0,1381,3665
40311,3,1382,3665
40312,3,1383,3665
40313,11,1384,3665
40314,49,1385,3665
40315,14,1386,3665
40316,4,1354,3666
40317,8,1355,3666
40318,5,1356,3666
40319,18,1357,3666
40320,10,1358,3666
40321,13,1359,3666
40322,11,1360,3666
40323,0,1361,3666
40324,7,1362,3666
40325,3,1363,3666
40326,10,1364,3666
40327,0,1376,3667
40328,19,1377,3667
40329,26,1378,3667
40330,11,1379,3667
40331,24,1380,3667
40332,15,1381,3667
40333,0,1382,3667
40334,1,1383,3667
40335,13,1384,3667
40336,23,1385,3667
40337,15,1386,3667
40338,2,1354,3668
40339,0,1355,3668
40340,14,1356,3668
40341,5,1357,3668
40342,15,1358,3668
40343,15,1359,3668
40344,7,1360,3668
40345,11,1361,3668
40346,0,1362,3668
40347,20,1363,3668
40348,28,1364,3668
40349,11,1365,3669
40350,22,1366,3669
40351,17,1367,3669
40352,4,1368,3669
40353,4,1369,3669
40354,20,1370,3669
40355,8,1371,3669
40356,13,1372,3669
40357,13,1373,3669
40358,45,1374,3669
40359,23,1375,3669
40360,19,1376,3670
40361,10,1377,3670
40362,1,1378,3670
40363,13,1379,3670
40364,28,1380,3670
40365,10,1381,3670
40366,7,1382,3670
40367,6,1383,3670
40368,8,1384,3670
40369,34,1385,3670
40370,9,1386,3670
40371,1,1365,3671
40372,9,1366,3671
40373,20,1367,3671
40374,9,1368,3671
40375,21,1369,3671
40376,19,1370,3671
40377,16,1371,3671
40378,10,1372,3671
40379,4,1373,3671
40380,5,1374,3671
40381,20,1375,3671
40382,23,1376,3672
40383,14,1377,3672
40384,11,1378,3672
40385,6,1379,3672
40386,19,1380,3672
40387,7,1381,3672
40388,13,1382,3672
40389,4,1383,3672
40390,13,1384,3672
40391,17,1385,3672
40392,1,1386,3672
40393,11,1376,3673
40394,20,1377,3673
40395,25,1378,3673
40396,13,1379,3673
40397,16,1380,3673
40398,6,1381,3673
40399,10,1382,3673
40400,15,1383,3673
40401,13,1384,3673
40402,32,1385,3673
40403,26,1386,3673
40404,13,1376,3674
40405,8,1377,3674
40406,27,1378,3674
40407,10,1379,3674
40408,2,1380,3674
40409,3,1381,3674
40410,9,1382,3674
40411,7,1383,3674
40412,10,1384,3674
40413,5,1385,3674
40414,17,1386,3674
40415,6,1354,3675
40416,21,1355,3675
40417,23,1356,3675
40418,13,1357,3675
40419,18,1358,3675
40420,8,1359,3675
40421,18,1360,3675
40422,12,1361,3675
40423,11,1362,3675
40424,12,1363,3675
40425,28,1364,3675
40426,16,1365,3676
40427,1,1366,3676
40428,12,1367,3676
40429,4,1368,3676
40430,6,1369,3676
40431,19,1370,3676
40432,18,1371,3676
40433,7,1372,3676
40434,10,1373,3676
40435,18,1374,3676
40436,11,1375,3676
40437,2,1354,3677
40438,2,1355,3677
40439,24,1356,3677
40440,16,1357,3677
40441,24,1358,3677
40442,4,1359,3677
40443,4,1360,3677
40444,14,1361,3677
40445,13,1362,3677
40446,26,1363,3677
40447,29,1364,3677
40448,10,1365,3678
40449,14,1366,3678
40450,18,1367,3678
40451,13,1368,3678
40452,24,1369,3678
40453,8,1370,3678
40454,10,1371,3678
40455,14,1372,3678
40456,13,1373,3678
40457,11,1374,3678
40458,16,1375,3678
40459,22,1365,3679
40460,24,1366,3679
40461,7,1367,3679
40462,5,1368,3679
40463,24,1369,3679
40464,14,1370,3679
40465,20,1371,3679
40466,4,1372,3679
40467,6,1373,3679
40468,12,1374,3679
40469,20,1375,3679
40470,7,1376,3680
40471,0,1377,3680
40472,8,1378,3680
40473,1,1379,3680
40474,20,1380,3680
40475,16,1381,3680
40476,10,1382,3680
40477,3,1383,3680
40478,2,1384,3680
40479,45,1385,3680
40480,13,1386,3680
40481,6,1354,3681
40482,16,1355,3681
40483,16,1356,3681
40484,2,1357,3681
40485,23,1358,3681
40486,10,1359,3681
40487,12,1360,3681
40488,6,1361,3681
40489,2,1362,3681
40490,30,1363,3681
40491,15,1364,3681
40492,8,1376,3682
40493,23,1377,3682
40494,20,1378,3682
40495,2,1379,3682
40496,8,1380,3682
40497,4,1381,3682
40498,3,1382,3682
40499,8,1383,3682
40500,3,1384,3682
40501,41,1385,3682
40502,6,1386,3682
40503,19,1376,3683
40504,6,1377,3683
40505,17,1378,3683
40506,7,1379,3683
40507,10,1380,3683
40508,17,1381,3683
40509,16,1382,3683
40510,13,1383,3683
40511,9,1384,3683
40512,33,1385,3683
40513,12,1386,3683
40514,17,1365,3684
40515,11,1366,3684
40516,0,1367,3684
40517,16,1368,3684
40518,16,1369,3684
40519,1,1370,3684
40520,14,1371,3684
40521,2,1372,3684
40522,15,1373,3684
40523,4,1374,3684
40524,26,1375,3684
40525,21,1376,3685
40526,20,1377,3685
40527,0,1378,3685
40528,14,1379,3685
40529,14,1380,3685
40530,1,1381,3685
40531,7,1382,3685
40532,0,1383,3685
40533,15,1384,3685
40534,4,1385,3685
40535,10,1386,3685
40536,15,1354,3686
40537,2,1355,3686
40538,3,1356,3686
40539,4,1357,3686
40540,12,1358,3686
40541,18,1359,3686
40542,15,1360,3686
40543,10,1361,3686
40544,15,1362,3686
40545,6,1363,3686
40546,10,1364,3686
40547,6,1376,3687
40548,5,1377,3687
40549,10,1378,3687
40550,0,1379,3687
40551,26,1380,3687
40552,14,1381,3687
40553,9,1382,3687
40554,7,1383,3687
40555,9,1384,3687
40556,50,1385,3687
40557,15,1386,3687
40558,24,1365,3688
40559,1,1366,3688
40560,6,1367,3688
40561,14,1368,3688
40562,13,1369,3688
40563,15,1370,3688
40564,10,1371,3688
40565,15,1372,3688
40566,6,1373,3688
40567,3,1374,3688
40568,26,1375,3688
40569,0,1376,3689
40570,9,1377,3689
40571,18,1378,3689
40572,7,1379,3689
40573,16,1380,3689
40574,20,1381,3689
40575,4,1382,3689
40576,7,1383,3689
40577,1,1384,3689
40578,18,1385,3689
40579,13,1386,3689
40580,24,1376,3690
40581,14,1377,3690
40582,9,1378,3690
40583,20,1379,3690
40584,6,1380,3690
40585,3,1381,3690
40586,2,1382,3690
40587,4,1383,3690
40588,5,1384,3690
40589,30,1385,3690
40590,5,1386,3690
40591,21,1365,3691
40592,1,1366,3691
40593,15,1367,3691
40594,10,1368,3691
40595,5,1369,3691
40596,5,1370,3691
40597,0,1371,3691
40598,7,1372,3691
40599,1,1373,3691
40600,1,1374,3691
40601,17,1375,3691
40602,8,1354,3692
40603,2,1355,3692
40604,3,1356,3692
40605,1,1357,3692
40606,20,1358,3692
40607,15,1359,3692
40608,4,1360,3692
40609,2,1361,3692
40610,11,1362,3692
40611,43,1363,3692
40612,30,1364,3692
40613,23,1354,3693
40614,5,1355,3693
40615,1,1356,3693
40616,0,1357,3693
40617,11,1358,3693
40618,9,1359,3693
40619,7,1360,3693
40620,2,1361,3693
40621,4,1362,3693
40622,40,1363,3693
40623,25,1364,3693
40624,17,1365,3694
40625,25,1366,3694
40626,30,1367,3694
40627,18,1368,3694
40628,22,1369,3694
40629,17,1370,3694
40630,20,1371,3694
40631,8,1372,3694
40632,3,1373,3694
40633,34,1374,3694
40634,8,1375,3694
40635,20,1365,3695
40636,19,1366,3695
40637,20,1367,3695
40638,3,1368,3695
40639,20,1369,3695
40640,15,1370,3695
40641,19,1371,3695
40642,15,1372,3695
40643,8,1373,3695
40644,46,1374,3695
40645,8,1375,3695
40646,25,1365,3696
40647,24,1366,3696
40648,29,1367,3696
40649,4,1368,3696
40650,15,1369,3696
40651,3,1370,3696
40652,18,1371,3696
40653,4,1372,3696
40654,5,1373,3696
40655,30,1374,3696
40656,17,1375,3696
40657,19,1387,3697
40658,22,1388,3697
40659,13,1389,3697
40660,12,1390,3697
40661,2,1391,3697
40662,7,1392,3697
40663,6,1393,3697
40664,6,1394,3697
40665,11,1395,3697
40666,48,1396,3697
40667,4,1397,3697
40668,13,1387,3698
40669,15,1388,3698
40670,12,1389,3698
40671,11,1390,3698
40672,2,1391,3698
40673,3,1392,3698
40674,8,1393,3698
40675,11,1394,3698
40676,1,1395,3698
40677,1,1396,3698
40678,0,1397,3698
40679,7,1409,3699
40680,21,1410,3699
40681,22,1411,3699
40682,6,1412,3699
40683,15,1413,3699
40684,3,1414,3699
40685,7,1415,3699
40686,3,1416,3699
40687,10,1417,3699
40688,2,1418,3699
40689,24,1419,3699
40690,15,1409,3700
40691,4,1410,3700
40692,30,1411,3700
40693,18,1412,3700
40694,15,1413,3700
40695,3,1414,3700
40696,10,1415,3700
40697,2,1416,3700
40698,10,1417,3700
40699,12,1418,3700
40700,18,1419,3700
40701,22,1387,3701
40702,0,1388,3701
40703,22,1389,3701
40704,14,1390,3701
40705,18,1391,3701
40706,0,1392,3701
40707,0,1393,3701
40708,7,1394,3701
40709,7,1395,3701
40710,40,1396,3701
40711,30,1397,3701
40712,11,1409,3702
40713,1,1410,3702
40714,12,1411,3702
40715,15,1412,3702
40716,30,1413,3702
40717,6,1414,3702
40718,9,1415,3702
40719,10,1416,3702
40720,14,1417,3702
40721,0,1418,3702
40722,20,1419,3702
40723,2,1387,3703
40724,15,1388,3703
40725,9,1389,3703
40726,3,1390,3703
40727,30,1391,3703
40728,7,1392,3703
40729,18,1393,3703
40730,6,1394,3703
40731,7,1395,3703
40732,20,1396,3703
40733,17,1397,3703
40734,0,1409,3704
40735,19,1410,3704
40736,30,1411,3704
40737,14,1412,3704
40738,10,1413,3704
40739,15,1414,3704
40740,11,1415,3704
40741,13,1416,3704
40742,1,1417,3704
40743,37,1418,3704
40744,13,1419,3704
40745,19,1398,3705
40746,25,1399,3705
40747,5,1400,3705
40748,19,1401,3705
40749,7,1402,3705
40750,1,1403,3705
40751,8,1404,3705
40752,13,1405,3705
40753,10,1406,3705
40754,41,1407,3705
40755,24,1408,3705
40756,4,1398,3706
40757,21,1399,3706
40758,19,1400,3706
40759,14,1401,3706
40760,2,1402,3706
40761,10,1403,3706
40762,3,1404,3706
40763,3,1405,3706
40764,13,1406,3706
40765,30,1407,3706
40766,1,1408,3706
40767,8,1398,3707
40768,10,1399,3707
40769,14,1400,3707
40770,13,1401,3707
40771,29,1402,3707
40772,3,1403,3707
40773,5,1404,3707
40774,0,1405,3707
40775,6,1406,3707
40776,11,1407,3707
40777,1,1408,3707
40778,18,1409,3708
40779,13,1410,3708
40780,1,1411,3708
40781,11,1412,3708
40782,28,1413,3708
40783,14,1414,3708
40784,8,1415,3708
40785,4,1416,3708
40786,8,1417,3708
40787,31,1418,3708
40788,3,1419,3708
40789,7,1409,3709
40790,13,1410,3709
40791,20,1411,3709
40792,7,1412,3709
40793,22,1413,3709
40794,5,1414,3709
40795,15,1415,3709
40796,8,1416,3709
40797,6,1417,3709
40798,45,1418,3709
40799,7,1419,3709
40800,9,1409,3710
40801,19,1410,3710
40802,0,1411,3710
40803,19,1412,3710
40804,1,1413,3710
40805,20,1414,3710
40806,5,1415,3710
40807,10,1416,3710
40808,15,1417,3710
40809,37,1418,3710
40810,19,1419,3710
40811,13,1398,3711
40812,3,1399,3711
40813,20,1400,3711
40814,4,1401,3711
40815,3,1402,3711
40816,19,1403,3711
40817,1,1404,3711
40818,1,1405,3711
40819,2,1406,3711
40820,11,1407,3711
40821,28,1408,3711
40822,18,1398,3712
40823,19,1399,3712
40824,16,1400,3712
40825,5,1401,3712
40826,28,1402,3712
40827,17,1403,3712
40828,8,1404,3712
40829,0,1405,3712
40830,8,1406,3712
40831,32,1407,3712
40832,14,1408,3712
40833,21,1387,3713
40834,24,1388,3713
40835,5,1389,3713
40836,20,1390,3713
40837,26,1391,3713
40838,18,1392,3713
40839,4,1393,3713
40840,8,1394,3713
40841,15,1395,3713
40842,11,1396,3713
40843,9,1397,3713
40844,20,1409,3714
40845,8,1410,3714
40846,11,1411,3714
40847,20,1412,3714
40848,15,1413,3714
40849,20,1414,3714
40850,17,1415,3714
40851,2,1416,3714
40852,15,1417,3714
40853,45,1418,3714
40854,7,1419,3714
40855,17,1387,3715
40856,8,1388,3715
40857,21,1389,3715
40858,19,1390,3715
40859,23,1391,3715
40860,6,1392,3715
40861,2,1393,3715
40862,12,1394,3715
40863,11,1395,3715
40864,47,1396,3715
40865,8,1397,3715
40866,6,1398,3716
40867,11,1399,3716
40868,22,1400,3716
40869,17,1401,3716
40870,8,1402,3716
40871,0,1403,3716
40872,8,1404,3716
40873,6,1405,3716
40874,2,1406,3716
40875,2,1407,3716
40876,10,1408,3716
40877,2,1409,3717
40878,4,1410,3717
40879,3,1411,3717
40880,9,1412,3717
40881,28,1413,3717
40882,17,1414,3717
40883,13,1415,3717
40884,8,1416,3717
40885,0,1417,3717
40886,16,1418,3717
40887,21,1419,3717
40888,4,1387,3718
40889,14,1388,3718
40890,21,1389,3718
40891,10,1390,3718
40892,24,1391,3718
40893,19,1392,3718
40894,14,1393,3718
40895,12,1394,3718
40896,9,1395,3718
40897,3,1396,3718
40898,7,1397,3718
40899,16,1387,3719
40900,1,1388,3719
40901,7,1389,3719
40902,15,1390,3719
40903,26,1391,3719
40904,19,1392,3719
40905,10,1393,3719
40906,5,1394,3719
40907,6,1395,3719
40908,13,1396,3719
40909,19,1397,3719
40910,1,1387,3720
40911,6,1388,3720
40912,6,1389,3720
40913,6,1390,3720
40914,30,1391,3720
40915,16,1392,3720
40916,1,1393,3720
40917,14,1394,3720
40918,0,1395,3720
40919,42,1396,3720
40920,30,1397,3720
40921,7,1387,3721
40922,12,1388,3721
40923,18,1389,3721
40924,14,1390,3721
40925,15,1391,3721
40926,2,1392,3721
40927,4,1393,3721
40928,7,1394,3721
40929,12,1395,3721
40930,24,1396,3721
40931,9,1397,3721
40932,6,1409,3722
40933,8,1410,3722
40934,22,1411,3722
40935,4,1412,3722
40936,20,1413,3722
40937,4,1414,3722
40938,0,1415,3722
40939,15,1416,3722
40940,11,1417,3722
40941,33,1418,3722
40942,7,1419,3722
40943,23,1409,3723
40944,25,1410,3723
40945,23,1411,3723
40946,7,1412,3723
40947,8,1413,3723
40948,11,1414,3723
40949,16,1415,3723
40950,3,1416,3723
40951,12,1417,3723
40952,20,1418,3723
40953,4,1419,3723
40954,13,1398,3724
40955,22,1399,3724
40956,6,1400,3724
40957,0,1401,3724
40958,29,1402,3724
40959,5,1403,3724
40960,19,1404,3724
40961,11,1405,3724
40962,0,1406,3724
40963,0,1407,3724
40964,25,1408,3724
40965,11,1409,3725
40966,12,1410,3725
40967,3,1411,3725
40968,20,1412,3725
40969,7,1413,3725
40970,14,1414,3725
40971,11,1415,3725
40972,11,1416,3725
40973,9,1417,3725
40974,26,1418,3725
40975,17,1419,3725
40976,11,1387,3726
40977,8,1388,3726
40978,29,1389,3726
40979,3,1390,3726
40980,0,1391,3726
40981,7,1392,3726
40982,18,1393,3726
40983,9,1394,3726
40984,1,1395,3726
40985,5,1396,3726
40986,10,1397,3726
40987,2,1387,3727
40988,23,1388,3727
40989,1,1389,3727
40990,10,1390,3727
40991,9,1391,3727
40992,7,1392,3727
40993,16,1393,3727
40994,6,1394,3727
40995,5,1395,3727
40996,35,1396,3727
40997,16,1397,3727
40998,20,1409,3728
40999,15,1410,3728
41000,30,1411,3728
41001,15,1412,3728
41002,10,1413,3728
41003,15,1414,3728
41004,11,1415,3728
41005,15,1416,3728
41006,3,1417,3728
41007,45,1418,3728
41008,25,1419,3728
41009,1,1398,3729
41010,3,1399,3729
41011,16,1400,3729
41012,1,1401,3729
41013,7,1402,3729
41014,5,1403,3729
41015,15,1404,3729
41016,4,1405,3729
41017,9,1406,3729
41018,16,1407,3729
41019,14,1408,3729
41020,24,1409,3730
41021,25,1410,3730
41022,13,1411,3730
41023,9,1412,3730
41024,5,1413,3730
41025,1,1414,3730
41026,12,1415,3730
41027,5,1416,3730
41028,1,1417,3730
41029,38,1418,3730
41030,19,1419,3730
41031,20,1387,3731
41032,18,1388,3731
41033,14,1389,3731
41034,13,1390,3731
41035,22,1391,3731
41036,11,1392,3731
41037,10,1393,3731
41038,5,1394,3731
41039,4,1395,3731
41040,3,1396,3731
41041,25,1397,3731
41042,2,1387,3732
41043,5,1388,3732
41044,30,1389,3732
41045,9,1390,3732
41046,13,1391,3732
41047,0,1392,3732
41048,2,1393,3732
41049,3,1394,3732
41050,4,1395,3732
41051,33,1396,3732
41052,6,1397,3732
41053,24,1398,3733
41054,12,1399,3733
41055,2,1400,3733
41056,6,1401,3733
41057,21,1402,3733
41058,18,1403,3733
41059,10,1404,3733
41060,15,1405,3733
41061,15,1406,3733
41062,0,1407,3733
41063,1,1408,3733
41064,23,1398,3734
41065,10,1399,3734
41066,8,1400,3734
41067,16,1401,3734
41068,14,1402,3734
41069,18,1403,3734
41070,9,1404,3734
41071,2,1405,3734
41072,9,1406,3734
41073,25,1407,3734
41074,11,1408,3734
41075,24,1398,3735
41076,12,1399,3735
41077,4,1400,3735
41078,10,1401,3735
41079,17,1402,3735
41080,15,1403,3735
41081,3,1404,3735
41082,13,1405,3735
41083,0,1406,3735
41084,23,1407,3735
41085,19,1408,3735
41086,5,1387,3736
41087,22,1388,3736
41088,9,1389,3736
41089,2,1390,3736
41090,2,1391,3736
41091,5,1392,3736
41092,4,1393,3736
41093,1,1394,3736
41094,9,1395,3736
41095,15,1396,3736
41096,26,1397,3736
41097,0,1398,3737
41098,25,1399,3737
41099,13,1400,3737
41100,7,1401,3737
41101,17,1402,3737
41102,8,1403,3737
41103,19,1404,3737
41104,10,1405,3737
41105,4,1406,3737
41106,25,1407,3737
41107,6,1408,3737
41108,2,1398,3738
41109,10,1399,3738
41110,24,1400,3738
41111,7,1401,3738
41112,13,1402,3738
41113,11,1403,3738
41114,10,1404,3738
41115,3,1405,3738
41116,3,1406,3738
41117,28,1407,3738
41118,28,1408,3738
41119,17,1398,3739
41120,21,1399,3739
41121,18,1400,3739
41122,10,1401,3739
41123,7,1402,3739
41124,6,1403,3739
41125,9,1404,3739
41126,7,1405,3739
41127,4,1406,3739
41128,3,1407,3739
41129,9,1408,3739
41130,25,1398,3740
41131,20,1399,3740
41132,16,1400,3740
41133,18,1401,3740
41134,28,1402,3740
41135,6,1403,3740
41136,20,1404,3740
41137,3,1405,3740
41138,4,1406,3740
41139,44,1407,3740
41140,14,1408,3740
41141,9,1398,3741
41142,6,1399,3741
41143,14,1400,3741
41144,9,1401,3741
41145,4,1402,3741
41146,5,1403,3741
41147,1,1404,3741
41148,13,1405,3741
41149,12,1406,3741
41150,4,1407,3741
41151,6,1408,3741
41152,25,1387,3742
41153,24,1388,3742
41154,11,1389,3742
41155,2,1390,3742
41156,9,1391,3742
41157,3,1392,3742
41158,10,1393,3742
41159,4,1394,3742
41160,7,1395,3742
41161,36,1396,3742
41162,5,1397,3742
41163,22,1398,3743
41164,14,1399,3743
41165,24,1400,3743
41166,12,1401,3743
41167,11,1402,3743
41168,1,1403,3743
41169,1,1404,3743
41170,5,1405,3743
41171,13,1406,3743
41172,16,1407,3743
41173,24,1408,3743
41174,15,1387,3744
41175,1,1388,3744
41176,6,1389,3744
41177,20,1390,3744
41178,12,1391,3744
41179,7,1392,3744
41180,8,1393,3744
41181,3,1394,3744
41182,8,1395,3744
41183,41,1396,3744
41184,13,1397,3744
41185,3,1409,3745
41186,21,1410,3745
41187,4,1411,3745
41188,18,1412,3745
41189,12,1413,3745
41190,4,1414,3745
41191,0,1415,3745
41192,11,1416,3745
41193,12,1417,3745
41194,43,1418,3745
41195,9,1419,3745
41196,2,1398,3746
41197,15,1399,3746
41198,15,1400,3746
41199,5,1401,3746
41200,22,1402,3746
41201,15,1403,3746
41202,7,1404,3746
41203,11,1405,3746
41204,3,1406,3746
41205,6,1407,3746
41206,6,1408,3746
41207,18,1409,3747
41208,17,1410,3747
41209,20,1411,3747
41210,11,1412,3747
41211,30,1413,3747
41212,5,1414,3747
41213,7,1415,3747
41214,5,1416,3747
41215,2,1417,3747
41216,2,1418,3747
41217,30,1419,3747
41218,0,1409,3748
41219,24,1410,3748
41220,14,1411,3748
41221,7,1412,3748
41222,5,1413,3748
41223,15,1414,3748
41224,0,1415,3748
41225,4,1416,3748
41226,1,1417,3748
41227,17,1418,3748
41228,10,1419,3748
41229,0,1409,3749
41230,0,1410,3749
41231,27,1411,3749
41232,20,1412,3749
41233,16,1413,3749
41234,1,1414,3749
41235,20,1415,3749
41236,10,1416,3749
41237,2,1417,3749
41238,33,1418,3749
41239,22,1419,3749
41240,21,1387,3750
41241,10,1388,3750
41242,18,1389,3750
41243,9,1390,3750
41244,18,1391,3750
41245,10,1392,3750
41246,5,1393,3750
41247,5,1394,3750
41248,14,1395,3750
41249,1,1396,3750
41250,23,1397,3750
41251,25,1387,3751
41252,7,1388,3751
41253,24,1389,3751
41254,19,1390,3751
41255,7,1391,3751
41256,16,1392,3751
41257,12,1393,3751
41258,13,1394,3751
41259,7,1395,3751
41260,36,1396,3751
41261,14,1397,3751
41262,7,1398,3752
41263,3,1399,3752
41264,25,1400,3752
41265,20,1401,3752
41266,18,1402,3752
41267,15,1403,3752
41268,0,1404,3752
41269,5,1405,3752
41270,1,1406,3752
41271,6,1407,3752
41272,4,1408,3752
41273,7,1409,3753
41274,3,1410,3753
41275,1,1411,3753
41276,5,1412,3753
41277,30,1413,3753
41278,9,1414,3753
41279,11,1415,3753
41280,3,1416,3753
41281,8,1417,3753
41282,16,1418,3753
41283,29,1419,3753
41284,17,1387,3754
41285,10,1388,3754
41286,7,1389,3754
41287,20,1390,3754
41288,24,1391,3754
41289,7,1392,3754
41290,12,1393,3754
41291,14,1394,3754
41292,7,1395,3754
41293,27,1396,3754
41294,30,1397,3754
41295,4,1409,3755
41296,16,1410,3755
41297,29,1411,3755
41298,8,1412,3755
41299,4,1413,3755
41300,2,1414,3755
41301,0,1415,3755
41302,0,1416,3755
41303,14,1417,3755
41304,42,1418,3755
41305,19,1419,3755
41306,6,1387,3756
41307,0,1388,3756
41308,17,1389,3756
41309,13,1390,3756
41310,23,1391,3756
41311,13,1392,3756
41312,12,1393,3756
41313,8,1394,3756
41314,5,1395,3756
41315,15,1396,3756
41316,21,1397,3756
41317,24,1398,3757
41318,12,1399,3757
41319,28,1400,3757
41320,9,1401,3757
41321,6,1402,3757
41322,4,1403,3757
41323,6,1404,3757
41324,9,1405,3757
41325,2,1406,3757
41326,7,1407,3757
41327,22,1408,3757
41328,7,1409,3758
41329,21,1410,3758
41330,17,1411,3758
41331,4,1412,3758
41332,10,1413,3758
41333,2,1414,3758
41334,15,1415,3758
41335,14,1416,3758
41336,7,1417,3758
41337,45,1418,3758
41338,1,1419,3758
41339,22,1398,3759
41340,14,1399,3759
41341,15,1400,3759
41342,11,1401,3759
41343,29,1402,3759
41344,14,1403,3759
41345,1,1404,3759
41346,7,1405,3759
41347,7,1406,3759
41348,9,1407,3759
41349,8,1408,3759
41350,10,1409,3760
41351,19,1410,3760
41352,14,1411,3760
41353,1,1412,3760
41354,22,1413,3760
41355,8,1414,3760
41356,8,1415,3760
41357,7,1416,3760
41358,8,1417,3760
41359,8,1418,3760
41360,21,1419,3760
41361,1,1409,3761
41362,22,1410,3761
41363,15,1411,3761
41364,1,1412,3761
41365,23,1413,3761
41366,18,1414,3761
41367,1,1415,3761
41368,11,1416,3761
41369,10,1417,3761
41370,24,1418,3761
41371,12,1419,3761
41372,5,1409,3762
41373,1,1410,3762
41374,7,1411,3762
41375,1,1412,3762
41376,18,1413,3762
41377,10,1414,3762
41378,4,1415,3762
41379,14,1416,3762
41380,1,1417,3762
